# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
t20207g	Nightruth - Explanation of the Paranormal - Nightruth Voice Selection - Radio Drama-hen (Japan) (2M)
t20301g	Airs Adventure (Japan)
t20402g	Strikers 1945 II (Japan)
t20403g	Yoshimoto Mahjong Club (Japan)
t20501g	Strahl - Himerareshi Nanatsu no Hikari (Japan)
t20502g	Discworld (Japan)
t20504g	Free Talk Studio - Mari no Kimamana Oshaberi (Japan)
t20505g	Derby Analyst (Japan)
t20506g	Free Talk Studio - Mari no Kimamana Oshaberi (Japan)
t20507g	Hop Step Idol (Japan)
t20601g	Hokuto no Ken (Japan)
t20602g	Tokuso Kidoutai J-SWAT (Japan)
t20603g	GranDread (Japan)
t20604g	Zoku Gussun Oyoyo (Japan) (2M)
t20605g	Batsugun (Japan)
t20606g	Gekka no Kishi - Ouryuusen (Japan)
t20607g	Time Bokan Series - Bokan to Ippatsu! Doronbow Kanpekiban (Japan)
t20608g	Baldy Land (Japan)
t20610g	Super Robot Taisen F (Japan) (Rev A) (10M, 11M, 12M, 13M)
t20611g	Sokkou Seitokai - Sonic Council (Japan)
t20612g	Super Robot Taisen F - Kanketsu-hen (Japan) (4M)
t20701g	Thunder Storm & Road Blaster (Japan) (Disc 1) (Thunder Storm)
t20701g0	Thunder Storm & Road Blaster (Japan) (Disc 1) (Thunder Storm)
t20701g1	Thunder Storm & Road Blaster (Japan) (Disc 2) (Road Blaster)
t20702g	Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 1) (Time Gal)
t20702g0	Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 1) (Time Gal)
t20702g1	Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 2) (Ninja Hayate) (3M)
t20802g	Tetris S (Japan)
t20804g	Tetris S (Japan) (Rev A)
t20902g	Hansha de Spark! (Japan)
t21001g	FEDA Remake! The Emblem of Justice (Japan)
t21002g	Girls in Motion Puzzle Vol. 1 - Hiyake no Omoide + Himekuri (Japan)
t21003g	Girls in Motion Puzzle Vol. 2 - Body Special 264 (Japan)
t21004g	Cube Battler - Story of Shou (Japan)
t21006g	Cube Battler - Story of Anna (Japan)
t2101g	Mahjong Ganryuujima (Japan) (4M)
t2103g	Jikuu Tantei DD (Dracula Detective) - Maboroshi no Lorelei (Japan) (Disc A)
t2104g	Kakinoki Shougi (Japan)
t2105g	Shin Kaitei Gunkan - Koutetsu no Kodoku (Japan)
t2106g	Simulation RPG Tkool (Japan)
t2108g	Sound Novel Tkool 2 (Japan)
t2111g	Game Basic for SegaSaturn (Japan)
t2112g	Linda^3 Kanzenban (Japan)
t2113g	Derby Stallion (Japan)
t21201g	Mainichi Kawaru Quiz Bangumi - Quiz 365 (Japan)
t21202g	Daisenryaku - Strong Style (Japan)
t21204g	Kuro no Danshou - The Literary Fragment (Japan) (3M)
t21301g	3x3 Eyes - Kyuusei Koushu S (Japan) (Disc 1)
t21301g0	3x3 Eyes - Kyuusei Koushu S (Japan) (Disc 1)
t21301g1	3x3 Eyes - Kyuusei Koushu S (Japan) (Disc 2)
t21301g2	3x3 Eyes - Kyuusei Koushu S (Japan) (Disc 3) (Special CD-ROM)
t21302g	Tryrush Deppy (Japan)
t21303g	My Dream - On Air ga Matenakute (Japan) (Disc 1)
t21303g0	My Dream - On Air ga Matenakute (Japan) (Disc 1)
t21303g1	My Dream - On Air ga Matenakute (Japan) (Disc 2)
t21401g	Zero4 Champ DooZy-J Type-R (Japan)
t21402g	Tactical Fighter (Japan)
t21501g	BreakThru! (Japan)
t21502g	Zork I - The Great Underground Empire (Japan)
t21503g	Rapyulus Panic (Japan)
t21504g	Tsuukai!! Slot Shooting (Japan)
t21507g	Wara Wara Wars - Gekitou! Daigundan Battle (Japan)
t21508g	Bouken Katsugeki Monomono (Japan)
t21510g	Paneltia Story - Koeln no Daibouken (Japan)
t21512g	Ayakashi Ninden Kunoichiban Plus (Japan) (Disc 2)
t21512g1	Ayakashi Ninden Kunoichiban Plus (Japan) (Disc 2)
t21601g	Tower, The (Japan)
t21701g	Fuusui Sensei - Feng-Shui Master (Japan)
t21702g	Ryouri no Tetsujin - Kitchen Stadium Tour (Japan)
t21801g	Tenchi Muyou! Ryououki Gokuraku CD-ROM for Sega Saturn (Japan) (1M)
t21802g	Tenchi Muyou! Mimiri Onsen - Yukemuri no Tabi (Japan) (Disc 1)
t21802g0	Tenchi Muyou! Mimiri Onsen - Yukemuri no Tabi (Japan) (Disc 1)
t21802g1	Tenchi Muyou! Mimiri Onsen - Yukemuri no Tabi (Japan) (Disc 2)
t21803g	Kurubushi Kyoudai Gekijou Daiikkan - Mahjong-hen (Japan) (2M)
t21804g	Star Bowling, The (Japan) (Disc 1)
t21804g0	Star Bowling, The (Japan) (Disc 1)
t21804g1	Star Bowling, The (Japan) (Disc 2)
t21805g	Star Bowling Vol. 2, The (Japan) (Disc 1)
t21805g0	Star Bowling Vol. 2, The (Japan) (Disc 1)
t21805g1	Star Bowling Vol. 2, The (Japan) (Disc 2)
t21901g	Yakyuuken Special, The - Kon'ya wa 12-kaisen!! (Japan) (1M)
t21902g	Haunted Casino (Japan) (Disc A)
t21903g	Album Club (Mune Kyun) - St. Paulia Jogakuin (Japan)
t21904g	Ousama Game (Japan) (Disc 1) (Ichigo Disc)
t21904g0	Ousama Game (Japan) (Disc 1) (Ichigo Disc)
t21904g1	Ousama Game (Japan) (Disc 2) (Momo Disc)
t22001g	Wizard's Harmony (Japan)
t22004g	Wizard's Harmony 2 (Japan) (1M)
t2201g	Mahjong Kaigan Monogatari - Mahjong-kyou Jidai Sexy Idol-hen (Japan) (2M)
t2203g	Mahjong-kyou Jidai Cogal Houkago-hen (Japan)
t2204g	Mahjong-kyou Jidai Cebu Island '96 (Japan) (Disc 1)
t2204g0	Mahjong-kyou Jidai Cebu Island '96 (Japan) (Disc 1)
t2204g1	Mahjong-kyou Jidai Cebu Island '96 (Japan) (Disc 2) (Omake Disk)
t2205g	Soukuu no Tsubasa - Gotha World (Japan) (Disc 1)
t2205g0	Soukuu no Tsubasa - Gotha World (Japan) (Disc 1)
t2205g1	Soukuu no Tsubasa - Gotha World (Japan) (Disc 2)
t2206g	Virtual Mahjong (Japan)
t2207g	Virtual Mahjong (Japan)
t22101g	Dark Savior (Japan)
t22202g	Shinpi no Sekai El-Hazard - El-Hazard - The Magnificent World for Sega Saturn (Japan) (2M)
t22204g	Tenchi Muyou! Rensa Hitsuyou (Japan)
t22205g	Noel 3 - Not Digital (Japan) (Disc 1)
t22205g0	Noel 3 - Not Digital (Japan) (Disc 1)
t22205g1	Noel 3 - Not Digital (Japan) (Disc 2)
t22205g2	Noel 3 - Not Digital (Japan) (Disc 3)
t22206g	Noel 3 - Not Digital (Japan) (Disc 1)
t22206g0	Noel 3 - Not Digital (Japan) (Disc 1)
t22206g1	Noel 3 - Not Digital (Japan) (Disc 2)
t22206g2	Noel 3 - Not Digital (Japan) (Disc 3)
t22301g	Ginga Eiyuu Densetsu (Japan)
t22302g	ClockWerx (Japan)
t22303g	Ginga Eiyuu Densetsu Plus (Japan)
t22401g	Cyber Doll (Japan)
t22402g	Bakuretsu Hunter (Japan)
t22403g	Irem Arcade Classics (Japan)
t22405g	Worms (Japan)
t22406g	Cyber Doll (Japan)
t22701g	DeathMask (Japan) (Disc 1)
t22701g0	DeathMask (Japan) (Disc 1)
t22701g1	DeathMask (Japan) (Disc 2)
t22701g2	DeathMask (Japan) (Disc 3)
t23001h	Herc's Adventures (USA)
t2301g	Hyper Golf, The - Devil's Course (Japan)
t2301h	Shinobi Legions (USA)
t2302g	Criticom - The Critical Combat (Japan)
t2302h	Criticom (USA)
t2303g	Playboy - Karaoke Collection Volume 1 (Japan)
t2303h	Valora Valley Golf (USA)
t2303h50	Valora Valley Golf (Europe)
t2304g	Playboy - Karaoke Collection Volume 2 (Japan) (2M)
t23101g	Daibouken - Great Adventure - St. Elmos no Kiseki (Japan)
t23102g	Texthoth Ludo - Arcana Senki (Japan)
t23103g	Texthoth Ludo - Arcana Senki (Japan)
t23201g	Pappara Paoon (Japan) (2M)
t23202g	Death Crimson (Japan)
t23401g	Return to Zork (Japan) (1M)
t23402g	Hissatsu! (Japan)
t23403g	Chou Jikuu Yousai Macross - Ai Oboete Imasu ka (Japan) (Disc 1)
t23403g0	Chou Jikuu Yousai Macross - Ai Oboete Imasu ka (Japan) (Disc 1)
t23403g1	Chou Jikuu Yousai Macross - Ai Oboete Imasu ka (Japan) (Disc 2)
t23406g	MechWarrior 2 (Japan)
t23407g	Koi no Summer Fantasy - in Miyazaki Seagaia (Japan)
t23501g	Solo Crisis (Japan) (1M)
t23502g	Code R (Japan)
t24001g	Aquazone - Desktop Life (Japan)
t24002g	Aquazone - Desktop Life Option Disc Series 1 - Angel Fish (Japan) (Rev A)
t24003g	Aquazone - Desktop Life Option Disc Series 2 - Black Molly (Japan) (Rev A)
t24004g	Aquazone - Desktop Life Option Disc Series 3 - Blue Emperor (Japan) (Rev A)
t24005g	Aquazone - Desktop Life Option Disc Series 4 - Clown Loach (Japan) (Rev A)
t24006g	Aquazone - Desktop Life Option Disc Series 5 - False Rummy-Nose (Japan) (Rev A)
t2401g	Jissen! Pachi-Slot Hisshou-hou! 3 (Japan)
t2402g	Mahjong Hyper Reaction R (Japan)
t2403g	Angel Paradise Vol. 1 - Sakaki Yuko - Koi no Yokan in Hollywood (Japan)
t2404g	Jissen! Pachi-Slot Hisshou-hou! Iron Hook - The Great Marine Adventures (Japan)
t2405g	Angel Paradise Vol. 2 - Yoshino Kimika - Isshoni I-ta-i in Hawaii (Japan)
t2406g	Jissen! Pachi-Slot Hisshou-hou! 4 (Japan)
t2407g	Jissen Pachinko Hisshou-hou! Twin (Japan)
t24101g	Defcon 5 (Japan)
t24201g	Kururin Pa! (Japan)
t24202g	Shingata Kururin Pa! (Japan)
t24301g	Horror Tour (Japan)
t24601g	Battle Athletess Daiundoukai (Japan)
t24603g	Princess Quest (Japan) (Rev A) (11M)
t24604g	Princess Quest (Japan)
t24901g	Fishing Koushien (Japan)
t24902g	Shusse Mahjong Daisettai (Japan)
t24903g	Bakuretsu Hunter R (Japan)
t24904g	Fishing Koushien II (Japan)
t24905g	Mario Mushano no Chou Shougi Juku - Mario Mushano's Hyper Shogi School (Japan)
t25001g	MediaROMancer - DA - Daisuke Asakura (Japan)
t2501g	Assault Suit Leynos 2 (Japan)
t2503g	Chou Aniki - Kyuukyoku... Otoko no Gyakushuu (Japan)
t2505g	Langrisser IV (Japan) (1M, 3M)
t2506g	Langrisser IV (Japan) (1M, 3M)
t25101g	Lode Runner - The Legend Returns (Japan)
t25102g	Taklamakan - Tonkou Denki (Japan)
t25103g	Lode Runner Extra (Japan)
t2510g	Langrisser III (Japan) (Rev A) (5M)
t2511g	Dream Generation - Koi ka Shigoto ka!... (Japan)
t2512g	Langrisser IV (Japan) (1M, 3M)
t2513g	Langrisser - Dramatic Edition (Japan) (2M)
t25201g	Ai Iijima Interactive Video Clip - Good Island Cafe (Japan)
t25301g	Mahjong Doukyuusei Special (Japan)
t25302g	Mahjong Doukyuusei Special (Japan) (Disc 1) (Shokai Genteiban)
t25302g0	Mahjong Doukyuusei Special (Japan) (Disc 1) (Shokai Genteiban)
t25302g1	Mahjong Doukyuusei Special (Japan) (Disc 2) (Portrait CD) (Shokai Genteiban)
t25303g	Maboroshi no Black Bass (Japan)
t25304g	Mahjong Gakuensai (Japan)
t25305g	Mahjong Gakuensai (Japan) (Disc 1) (Shokai Genteiban)
t25305g0	Mahjong Gakuensai (Japan) (Disc 1) (Shokai Genteiban)
t25305g1	Mahjong Gakuensai (Japan) (Disc 2) (Seiyuu Interview Hi CD) (Shokai Genteiban)
t25306g	Mahjong Gakuensai DX - Zenjitsu ni Matsuwaru Funsenki (Japan)
t25401h09	Defcon 5 (France)
t25401h50	Defcon 5 (Europe)
t25403h50	Ultimate Mortal Kombat 3 (Europe)
t25405h	Doom (USA)
t25405h50	Hexen (Europe) (En,Fr,De,Es,It)
t25405h51	Hexen (Europe) (En,Fr,De,Es,It)
t25406h	Hexen (USA)
t25406h50	Doom (Europe) (R)
t25406h51	Doom (Europe) (R)
t25408h50	Area 51 (Europe) (En,Fr,De,Es)
t25411h50	Trash It (Europe) (En,Fr,De,Es,It)
t25412h50	Z (Europe)
t25413h50	Arcade's Greatest Hits - The Atari Collection 1 (Europe)
t25414h50	Mortal Kombat Trilogy (Europe)
t25415h	Courier Crisis - The Saga of the Modern Fatalist (USA)
t25416h50	Rampage - World Tour (Europe)
t25417h50	Maximum Force (Europe)
t25501g	Ultraman Zukan (Japan)
t25502g	Ultraman Zukan 2 (Japan)
t25503g	Koudou Saisoku Densetsu - Initial D (Japan)
t25505g	Ultraman Zukan 3 (Japan)
t25506g	Mizuki Shigeru no Youkai Zukan Soushuuhen (Japan)
t25701g	Brain Battle Q (Japan)
t25901h	Cleaning Kit for Sega Saturn (USA)
t26001g	Okudera Yasuhiko no Sekai o Mezase! Soccer Kids - Nyuumon-hen (Japan)
t26101g	Gussun Oyoyo S (Japan)
t26102g	K-1 Grand Prix - Fighting Illusion Shou (Japan)
t26103g	Tenchi Muyou! Toukou Muyou - Aniraji Collection (Japan) (Disc 1)
t26103g0	Tenchi Muyou! Toukou Muyou - Aniraji Collection (Japan) (Disc 1)
t26103g1	Tenchi Muyou! Toukou Muyou - Aniraji Collection (Japan) (Disc 2)
t26104g	Kouryuu Sangoku Engi (Japan)
t26105g	Wolf Fang SS - Kuuga 2001 (Japan)
t26106g	Arcade Gears Vol. 1 - Pu-Li-Ru-La (Japan)
t26107g	Arcade Gears Vol. 3 - Wonder 3 (Japan)
t26109g	Arcade Gears Vol. 2 - Gun Frontier (Japan)
t26110g	Arcade Gears Vol. 4 - ImageFight & XMultiply (Japan)
t26112g	Prisoner of Ice - Jashin Kourin (Japan)
t26113g	K-1 Grand Prix - Fighting Illusion Shou (Japan)
t26401g	Matsukata Hiroki no World Fishing (Japan)
t26402g	Sonic Wings Special (Japan)
t26403g	Death Throttle - Kakuzetsu Toshi kara no Dasshutsu (Japan)
t26405g	LifeScape - Seimei 40 Okunen Haruka na Tabi (Japan) (Disc 1) (Aquasphere) (4M)
t26405g0	LifeScape - Seimei 40 Okunen Haruka na Tabi (Japan) (Disc 1) (Aquasphere) (4M)
t26405g1	LifeScape - Seimei 40 Okunen Haruka na Tabi (Japan) (Disc 2) (Landsphere) (3M)
t26406g	Zoop (Japan)
t26408g	Fully Cowled Mini Yonku - Super Factory (Japan) (Rev A) (11M)
t26409g	Layer Section II (Japan)
t26410g	Croc! Pau-Pau Island (Japan)
t26411g	LifeScape 2 - Body Bionics - Kyoui no Shouuchuu Jintai (Japan)
t26413g	Super Tempo (Japan)
t26414g	Uno DX (Japan)
t26801h08	Myst (Korea)
t26801h16	Myst (Taiwan)
t26806h08	Impact Racing (Korea)
t27001g	Mahjong Tenshi - Angel Lips (Japan)
t27101g	Minami no Shima ni Buta ga Ita - Lucas no Daibouken (Japan) (2M)
t27301g	Virtual Casino (Japan)
t27302g	Monster Slider (Japan)
t27801g	AnEarth Fantasy Stories - The First Volume (Japan)
t27802g	Eternal Melody (Japan)
t27803g	Ojousama Express (Japan) (Disc 1)
t27803g0	Ojousama Express (Japan) (Disc 1)
t27803g1	Ojousama Express (Japan) (Disc 2)
t27805g	Yuukyuu Gensoukyoku (Japan) (Alt)
t27806g	Yuukyuu no Kobako Official Collection (Japan) (1M)
t27807g	Yuukyuu Gensoukyoku 2nd Album (Japan) (2M)
t27809g	Yuukyuu Gensoukyoku Ensemble 2 (Japan)
t27810g	Device Reign (Japan)
t27811g	Yuukyuu Gensoukyoku (Japan)
t27901g	Lunar - Silver Star Story (Japan)
t27902g	Mahou Gakuen Lunar! (Japan) (1M)
t27903g	Slayers Royal (Japan)
t27904g	Lunar - Silver Star Story Complete (Japan)
t27906g	Lunar 2 - Eternal Blue (Japan) (Disc 1)
t27906g0	Lunar 2 - Eternal Blue (Japan) (Disc 1)
t27906g1	Lunar 2 - Eternal Blue (Japan) (Disc 2)
t27907g	Slayers Royal 2 (Japan) (2M)
t28001g	Nonomura Byouin no Hitobito (Japan)
t28002g	Kakyuusei (Japan) (Disc 1) (2M)
t28002g0	Kakyuusei (Japan) (Disc 1) (2M)
t28002g1	Kakyuusei (Japan) (Disc 2) (2M)
t28002g2	Kakyuusei (Japan) (Disc 3) (2M)
t28004g	Yu-No - Konoyo no Hate de Koi o Utau Shoujo (Japan) (Disc A)
t28005g	Yu-No - Konoyo no Hate de Koi o Utau Shoujo (Japan) (Disc A)
t28201g	Kaitou Saint Tail (Japan)
t28901g	Mujintou Monogatari R - Futari no Love Love Island (Japan)
t28902g	Goiken Muyou - Anarchy in the Nippon (Japan)
t29001g	Taikyoku Shougi - Kiwame II (Japan)
t29002g	Gals Panic SS (Japan)
t29003g	Go III Professional - Taikyoku Igo (Japan)
t29004g	Beach de Riichi! (Japan)
t29005g	Himitsu Sentai Metamor V (Japan)
t29101g	Gal Jan (Japan)
t29102g	Shienryuu (Japan)
t29201g	Daitoride (Japan)
t29301g	Pup-Breeder (Japan)
t29401h	Alone in the Dark - One-Eyed Jack's Revenge (USA)
t29601g	Gekiretsu Pachinkers (Japan)
t29602g	Ippatsu Gyakuten - Gambling King e no Michi (Japan)
t29701h50	StarFighter 3000 (Europe) (En,Fr,De,Es,It)
t30001g	Enemy Zero (Japan) (Disc 0) (Opening Disc) (1M)
t30001g0	Enemy Zero (Japan) (Disc 1) (Game Disc) (1M)
t30001g1	Enemy Zero (Japan) (Disc 0) (Opening Disc) (1M)
t30001g2	Enemy Zero (Japan) (Disc 3) (Game Disc) (1M, 4M)
t30002g	Real Sound - Kaze no Regret (Japan) (Disc 2) (2M)
t30002g1	Real Sound - Kaze no Regret (Japan) (Disc 2) (2M)
t30002g2	Real Sound - Kaze no Regret (Japan) (Disc 3) (1M)
t30002g3	Real Sound - Kaze no Regret (Japan) (Disc 4) (2M)
t30004g	Enemy Zero (Japan) (Disc 0) (Opening Disc) (Satakore)
t30004g0	Enemy Zero (Japan) (Disc 1) (Game Disc) (Satakore)
t30004g1	Enemy Zero (Japan) (Disc 0) (Opening Disc) (Satakore)
t30004g2	Enemy Zero (Japan) (Disc 3) (Game Disc) (Satakore)
t3001g	Honkaku 4-nin Uchi Geinoujin Taikyoku Mahjong - The Wareme de Pon (Japan)
t3002g	Dream Square - Hinagata Akiko (Japan) (2M)
t3003g	Idol Mahjong - Final Romance 4 (Japan)
t30301g	Aqua-world - Umi Monogatari (Japan)
t30302g	DeJig - Tin Toy (Japan)
t30303g	DeJig - Aqua World (Japan)
t30304g	DeJig - Lassen - Art Collection (Japan)
t30305g	DeJig - McKnight - Art Collection (Japan)
t30306g	Keriotosse! (Japan)
t30602g	Pastel Muses (Japan)
t30603g	G Vector (Japan)
t30701h50	Pro-Pinball - The Web (Europe)
t30801g	Private Idol Disc Vol. 1 - Yuu Kinoshita (Japan)
t30802g	Private Idol Disc Vol. 2 - Miki Uchiyama (Japan)
t30803g	Private Idol Disc Vol. 3 - Akemi Ooshima (Japan) (2M)
t30804g	Private Idol Disc - Tokubetsu-hen - Cosplayers (Japan) (2M)
t30805g	Private Idol Disc - Data-hen - Race Queen F (Japan)
t30806g	Private Idol Disc - Data-hen - Race Queen G (Japan)
t30807g	Private Idol Disc - Tokubetsu-hen - Kogal Daihyakka 100 (Japan)
t30808g	Private Idol Disc - Tokubetsu-hen - Can Gal '97 (Japan)
t30809g	Private Idol Disc Vol. 4 - Mirei Kuroda (Japan)
t30810g	Shutsudou! Miniskirt Police (Japan) (2M)
t30811g	Private Idol Disc Vol. 5 - Nanako Fujisaki (Japan)
t30812g	Shutsudou! Miniskirt Police (Japan) (2M)
t30813g	Private Idol Disc Vol. 6 - Satomi Yoshida (Japan)
t30814g	Private Idol Disc Vol. 7 - Kaori Asou (Japan)
t30815g	Private Idol Disc Vol. 8 - Emiko Furukawa (Japan)
t30816g	Private Idol Disc Vol. 9 - Keiko Nagamatsu (Japan)
t30817g	Private Idol Disc Vol. 10 - Mai Masaki (Japan)
t30818g	Private Idol Disc Vol. 11 - Mayumi Hirose (Japan) (2M)
t30902g	Senkutsu Katsuryu Taisen - Chaos Seed (Japan) (Disc 1) (Game Disc) (Rev A) (10M)
t30902g0	Senkutsu Katsuryu Taisen - Chaos Seed (Japan) (Disc 1) (Game Disc) (Rev A) (10M)
t30902g1	Senkutsu Katsuryu Taisen - Chaos Seed (Japan) (Disc 2) (Omake Disc)
t30904g	Senkutsu Katsuryu Taisen - Chaos Seed (Japan) (Disc 1) (Game Disc) (Rev B) (21M)
t30904g0	Senkutsu Katsuryu Taisen - Chaos Seed (Japan) (Disc 1) (Game Disc) (Rev B) (21M)
t31001g	Mezase Idol Star!! Natsuiro Memories - Mahjong-hen (Japan) (2M)
t3101g	King of Fighters '95, The (Japan) (3M)
t3102g	Garou Densetsu 3 - Road to the Final Victory (Japan)
t3103g	World Heroes Perfect (Japan)
t3104g	Samurai Spirits - Zankurou Musouken (Japan)
t3105g	Real Bout Garou Densetsu (Japan) (En,Ja,Es,Pt) (2M)
t3106g	Samurai Spirits - Zankurou Musouken (Japan)
t3107g	Stakes Winner - GI Kanzen Seiha e no Michi (Japan)
t3108g	King of Fighters '96, The (Japan) (1M)
t3109g	King of Fighters '96, The (Japan) (1M)
t31101g	Pyon Pyon Kyaruru no Mahjong Biyori (Japan) (2M)
t31101h	Highway 2000 (USA)
t31102h	Virtual Casino (USA)
t31103h	Bust-A-Move 3 (USA)
t3110g	King of Fighters '95, The (Japan) (3M)
t3111g	Metal Slug - Super Vehicle-001 (Japan)
t3112g	Shinsetsu Samurai Spirits - Bushidou Retsuden (Japan)
t3113g	Shinouken (Japan)
t3115g	Stakes Winner 2 - Saikyouba Densetsu (Japan)
t3116g	Samurai Spirits - Amakusa Kourin (Japan) (En,Ja,Es,Pt)
t3117g	Real Bout Garou Densetsu Special (Japan)
t3118g	Samurai Spirits - Amakusa Kourin (Japan) (En,Ja,Es,Pt)
t3119g	Real Bout Garou Densetsu Special (Japan)
t31202g	m [emu] - Kimi o Tsutaete (Japan) (2M)
t3120g	King of Fighters '97, The (Japan)
t3123g	Samurai Spirits - Amakusa Kourin (Japan) (En,Ja,Es,Pt)
t3124g	Real Bout Garou Densetsu (Japan) (En,Ja,Es,Pt) (2M)
t3125g	King of Fighters '96, The (Japan) (1M)
t31301g	SegaSaturn Internet Vol. 1 (Japan)
t31302g	SegaSaturn Internet 2 (Japan)
t31303g	Special Disc with SegaSaturn Internet 2 (Japan)
t31401g	Culdcept (Japan) (Rev A) (10M)
t31402g	Culdcept (Japan) (Rev B) (20M)
t31501g	Vatlva (Japan) (Rev A)
t31502g	Falcom Classics (Japan) (Disc 1) (Game Disc)
t31502g0	Falcom Classics (Japan) (Disc 1) (Game Disc)
t31503g	Falcom Classics (Japan) (Disc 1) (Game Disc)
t31503g0	Falcom Classics (Japan) (Disc 1) (Game Disc)
t31503g1	Falcom Classics (Japan) (Disc 2) (Special CD)
t31504g	Falcom Classics II (Japan) (Genteiban)
t31505g	Falcom Classics II (Japan)
t31506g	Falcom Classics (Japan) (Disc 1) (Game Disc)
t31506g0	Falcom Classics (Japan) (Disc 1) (Game Disc)
t31507g	Falcom Classics (Japan) (Disc 1) (Game Disc)
t31507g0	Falcom Classics (Japan) (Disc 1) (Game Disc)
t31601g	Zero Divide - The Final Conflict (Japan)
t32101g	Sankyo Fever - Jikki Simulation S (Japan)
t32102g	Sankyo Fever - Jikki Simulation S (Japan)
t32103g	Sankyo Fever - Jikki Simulation S Vol. 2 (Japan)
t32104g	Sankyo Fever - Jikki Simulation S (Japan)
t32106g	Sankyo Fever - Jikki Simulation S Vol. 2 (Japan)
t32201g	Sekai no Shasou kara - I Swiss-hen - Alps Tozantetsudou no Tabi (Japan)
t32502g	Steam-Heart's (Japan)
t32505g	Farland Story - Habou no Mai (Japan)
t32506g	Advanced V.G. (Japan)
t32507g	Farland Saga (Japan)
t32508g	Tilk - Aoi Umi kara Kita Shoujo (Japan)
t32509g	Farland Saga - Toki no Michishirube (Japan)
t32510g	Mahoutsukai ni Naru Houhou (Japan)
t32511g	Farland Saga - Toki no Michishirube (Japan)
t32602g	Sakura Taisen - Teigeki Graph - Teigeki Graph in Sakura Wars (Japan) (Disc 1)
t32602g0	Sakura Taisen - Teigeki Graph - Teigeki Graph in Sakura Wars (Japan) (Disc 1)
t32602g1	Sakura Taisen - Teigeki Graph - Teigeki Graph in Sakura Wars (Japan) (Disc 2)
t32801g	Saturn Music School (Japan)
t32803g	Saturn Music School 2 (Japan) (Rev A)
t32901g	Silhouette Mirage (Japan)
t32902g	Radiant Silvergun (Japan)
t32903g	Silhouette Mirage (Japan) (Rev A)
t33003g	Digital Ange - Dennou Tenshi SS (Japan)
t33004g	Hatsukoi Monogatari (Japan)
t33005g	Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 1) (Shougakusei Jidai)
t33005g0	Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 1) (Shougakusei Jidai)
t33005g1	Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 2) (Chuugakusei Jidai)
t33005g2	Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 3) (Koukousei Jidai)
t33005g3	Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 4) (Daigakusei Jidai & Koukou kara Daigaku ni Agaru ma no Haruyasumi)
t33101g	Shining the Holy Ark (Japan) (2M, 3M)
t33901g	Baroque (Japan)
t34001g	Sound Novel Machi (Japan) (Disc 1) (10.11-10.13 Incl.) (1M)
t34001g0	Sound Novel Machi (Japan) (Disc 1) (10.11-10.13 Incl.) (1M)
t34001g1	Sound Novel Machi (Japan) (Disc 2) (10.13-10.15 Incl.) (2M)
t34101g	Tactics Formula (Japan)
t34601g	Jantei Battle Cos-Player (Japan) (Disc 1)
t34601g0	Jantei Battle Cos-Player (Japan) (Disc 1)
t34601g1	Jantei Battle Cos-Player (Japan) (Disc 2) (Making Disc)
t34602g	Zenkoku Seifuku Bishoujo Grand Prix - Find Love (Japan)
t34604g	Find Love 2 - The Prologue (Japan)
t34605g	Find Love 2 - Rhapsody (Japan) (Disc 1)
t34605g0	Find Love 2 - Rhapsody (Japan) (Disc 1)
t34605g1	Find Love 2 - Rhapsody (Japan) (Disc 2)
t34801g	Gaia Breeder (Japan)
t35001g	Umanari 1 Furlong Theater (Japan)
t35101g	Princess Maker - Yumemiru Yousei (Japan)
t35102g	Yoshiyuki Sadamoto Illustrations (Japan)
t35103g	Shin Seiki Evangelion - Eva to Yukai na Nakamatachi (Japan)
t35501g	Nanatsu Kaze no Shima Monogatari (Japan) (Disc 1)
t35501g0	Nanatsu Kaze no Shima Monogatari (Japan) (Disc 1)
t35501g1	Nanatsu Kaze no Shima Monogatari (Japan) (Disc 2) (Premium CD)
t35502g	Ninpen Manmaru (Japan)
t35503g	Riven - The Sequel to Myst (Japan) (Disc 1)
t35503g0	Riven - The Sequel to Myst (Japan) (Disc 1)
t35503g1	Riven - The Sequel to Myst (Japan) (Disc 2)
t35503g2	Riven - The Sequel to Myst (Japan) (Disc 3)
t35503g3	Riven - The Sequel to Myst (Japan) (Disc 4)
t35504g	Nihon Daihyou Team no Kantoku ni Naruu! Sekaihatsu Soccer RPG - Become the Coach for the National Team! (Japan)
t35601g	Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 1)
t35601g0	Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 1)
t35601g1	Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 2)
