# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
namerundimasblacksoul	Run=Dim as Black Soul (Japan)
namerunecaster	Rune Caster (Japan)
namerunejade	Rune Jade (Japan)
namerushrushrallyracing	Rush Rush Rally Racing (Europe)
namerushrushrallyreloaded	Rush Rush Rally Reloaded (Europe) (En,Fr,De,Es,It,Nl)
namesakatsukutokudaigou2jleagueprosoccerclubotsukurou	Sakatsuku Tokudaigou 2 - J.League Pro Soccer Club o Tsukurou! (Japan)
namesakatsukutokudaigoujleagueprosoccerclubotsukurou	Sakatsuku Tokudaigou - J.League Pro Soccer Club o Tsukurou! (Japan)
namesakuramomokogekijoucojicoji	Sakura Momoko Gekijou - Coji-Coji (Japan)
namesakurataisen	Sakura Taisen (Japan) (Disc 1)
namesakurataisen2kimishinitamoukotonakare	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 1)
namesakurataisen3pariswamoeteiruka	Sakura Taisen 3 - Paris wa Moeteiru ka (Japan) (Disc 1)
namesakurataisen3pariswamoeteirukadramadownloaddisc	Sakura Taisen 3 - Paris wa Moeteiru ka - Drama Download Disc (Japan)
namesakurataisen3pariswamoeteirukapreviewdisc	Sakura Taisen 3 - Paris wa Moeteiru ka - Preview Disc (Japan)
namesakurataisen3pariswamoeteirukasakurataisen3moviedisc	Sakura Taisen 3 - Paris wa Moeteiru ka - Sakura Taisen 3 Movie Disc (Japan)
namesakurataisen4koiseyootome	Sakura Taisen 4 - Koi seyo Otome (Japan)
namesakurataisen4koiseyootomepreviewdisc	Sakura Taisen 4 - Koi seyo Otome - Preview Disc (Japan)
namesakurataisendreampassport3	Sakura Taisen Dream Passport 3 (Japan)
namesakurataisenhanagumitaisencolumns2	Sakura Taisen - Hanagumi Taisen Columns 2 (Japan)
namesakurataisenkinematronhanagumimail	Sakura Taisen Kinematron Hanagumi Mail (Japan)
namesakurataisenonlineparisnoyuuganahibi	Sakura Taisen Online - Paris no Yuuga na Hibi (Japan)
namesakurataisenonlineteitononagaihibi	Sakura Taisen Online - Teito no Nagai Hibi (Japan)
namesambadeamigo	Samba de Amigo (Europe)
namesambadeamigover2000	Samba de Amigo Ver. 2000 (Japan)
namesanfranciscorush2049	San Francisco Rush 2049 (Europe) (En,Fr,De,Es,It,Nl)
namesangokushivi	Sangokushi VI (Japan)
namesangokushiviwithpowerupkit	Sangokushi VI with Power-Up Kit (Japan)
nameseaman	Seaman (USA)
nameseamanesadisckimosshunoyouchuuhojuukit	Seaman Esa Disc - Kimos Shu no Youchuu Hojuu Kit (Japan)
namesegabassfishing	Sega Bass Fishing (Europe)
namesegabassfishing2	Sega Bass Fishing 2 (USA)
namesegaextremesports	Sega Extreme Sports (Europe) (En,Fr,De,Es)
namesegagt	Sega GT (Europe) (En,Fr,De,Es)
namesegagthomologationspecial	Sega GT - Homologation Special (Japan)
namesegakarafordreamcast	SegaKara for Dreamcast (Japan)
namesegamarinefishing	Sega Marine Fishing (Japan)
namesegarally2	Sega Rally 2 (Europe)
namesegasmashpackvolume1	Sega Smash Pack - Volume 1 (USA)
namesegatetris	Sega Tetris (Japan) (Rev A)
namesegaworldwidesoccer2000	Sega Worldwide Soccer 2000 (Europe) (Beta)
namesegaworldwidesoccer2000euroedition	Sega Worldwide Soccer 2000 - Euro Edition (Europe) (En,Fr,De,Es)
nameseireikirayblade	Seireiki Rayblade (Japan)
nameseitaiheikiexpendable	Seitai Heiki Expendable (Japan)
namesekaifushigihakkentroia	Sekai Fushigi Hakken! Troia (Japan)
namesengokuturb	Sengoku Turb (Japan)
namesengokuturbfanfanilovemeduncedoublentendre	Sengoku Turb - Fanfan I Love Me Dunce-doublentendre (Japan)
namesentimentalgraffiti2	Sentimental Graffiti 2 (Japan) (Disc 1)
namesentimentalgraffiti2thirdwindow	Sentimental Graffiti 2 - Third Window (Japan)
namesentimentalgraffitiyakusoku	Sentimental Graffiti - Yakusoku (Japan)
nameseventhcross	Seventh Cross (Japan)
nameseventhcrossevolution	Seventh Cross Evolution (USA)
namesgggsegagaga	SGGG - Segagaga (Japan)
nameshadowman	Shadow Man (Europe) (En,Fr,Es,It)
nameshanghaidynasty	Shanghai - Dynasty (Japan)
nameshenmue	Shenmue (Europe) (En,Fr,De,Es) (Disc 1)
nameshenmueii	Shenmue II (Europe) (En,Fr,De,Es) (Disc 1)
nameshenmueisshouyokosuka	Shenmue - Isshou Yokosuka (Japan) (Disc 1)
nameshikigaminoshiroii	Shikigami no Shiro II (Japan)
nameshinhonkakuhanafuda	Shin Honkaku Hanafuda (Japan)
nameshinkisekaievolution	Shinki Sekai Evolution (Japan)
nameshinkisekaievolution2tooiyakusoku	Shinki Sekai Evolution 2 - Tooi Yakusoku (Japan)
nameshinnihonprowrestlingtoukonretsuden4	Shin Nihon Pro Wrestling - Toukon Retsuden 4 (Japan)
nameshinrigamethe	Shinri Game, The (Japan)
nameshinseikievangelionayanamiikuseikeikaku	Shin Seiki Evangelion - Ayanami Ikusei Keikaku (Japan)
nameshinseikievangeliontypingekeikaku	Shin Seiki Evangelion - Typing E Keikaku (Japan)
nameshinseikievangeliontypinghokankeikaku	Shin Seiki Evangelion - Typing Hokan Keikaku (Japan)
nameshirotsumesouwaepisodeoftheclovers	Shirotsumesouwa - Episode of the Clovers (Japan)
nameshutokoubattle	Shutokou Battle (Japan)
nameshutokoubattle2	Shutokou Battle 2 (Japan)
namesilentscope	Silent Scope (Europe) (En,Fr,De,Es,It)
namesilver	Silver (Europe) (En,Nl)
namesimple2000seriesdcvol01bittersweetfoolstherenaiadventure	Simple 2000 Series DC Vol. 01 - Bittersweet Fools - The Ren'ai Adventure (Japan)
namesimple2000seriesdcvol02natsuirocelebrationtherenaisimulation	Simple 2000 Series DC Vol. 02 - Natsuiro Celebration - The Ren'ai Simulation (Japan)
namesimple2000seriesdcvol03fureaitherenaisimulation	Simple 2000 Series DC Vol. 03 - Fureai - The Ren'ai Simulation (Japan)
namesimple2000seriesdcvol04okaeritherenaiadventure	Simple 2000 Series DC Vol. 04 - Okaeri! The Ren'ai Adventure (Japan)
namesisterprincesspremiumedition	Sister Princess - Premium Edition (Japan) (Disc 1)
nameskiesofarcadia	Skies of Arcadia (Europe) (En,Fr,De,Es) (Disc 1)
nameslavezero	Slave Zero (Europe) (En,Fr,De,Es,It)
namesnocrosschampionshipracing	SnoCross Championship Racing (Europe) (En,Fr,De)
namesnow	Snow (Japan)
namesnowsurfers	Snow Surfers (Europe)
namesoldieroffortune	Soldier of Fortune (Europe) (En,Fr,De)
namesonicadventure	Sonic Adventure (Europe) (En,Ja,Fr,De,Es)
namesonicadventure2	Sonic Adventure 2 (Europe) (En,Ja,Fr,De,Es)
namesonicadventure2thetrial	Sonic Adventure 2 - The Trial (Europe) (En,Ja)
namesonicadventureinternational	Sonic Adventure International (Japan) (En,Ja,Fr,De,Es)
namesonicadventurelimitededition	Sonic Adventure - Limited Edition (USA)
namesonicshuffle	Sonic Shuffle (Europe) (En,Fr,De,Es)
namesorcerianshichiseimahounoshito	Sorcerian - Shichisei Mahou no Shito (Japan)
namesoukounokiheispacegriffon	Soukou no Kihei - Space Griffon (Japan)
namesoulcalibur	Soulcalibur (Europe) (En,Fr,De,Es)
namesoulfighter	Soul Fighter (Europe)
namesouthparkchefsluvshack	South Park - Chef's Luv Shack (Europe)
namesouthparkrally	South Park Rally (Europe) (En,Fr,De,Es)
namespacechannel5	Space Channel 5 (Europe) (En,Fr,De,Es)
namespacechannel5part2	Space Channel 5 Part 2 (Japan)
namespawninthedemonshand	Spawn - In the Demon's Hand (Europe)
namespecopsiiomegasquad	Spec Ops II - Omega Squad (Europe) (En,Fr,De,Es,It)
namespeeddevils	Speed Devils (Europe) (En,Fr,De,Es,It)
namespeeddevilsonlineracing	Speed Devils - Online Racing (Europe)
namespiderman	Spider-Man (Europe)
namespiritofspeed1937	Spirit of Speed 1937 (Europe) (En,Fr,De,Es)
namesportsjam	Sports Jam (Japan)
namestargladiator2nightmareofbilstein	Star Gladiator 2 - Nightmare of Bilstein (Japan)
namestarlancer	StarLancer (Europe)
namestarwarsdemolition	Star Wars - Demolition (Europe)
namestarwarsepisodeijedipowerbattles	Star Wars - Episode I - Jedi Power Battles (Europe)
namestarwarsepisodeiracer	Star Wars - Episode I - Racer (Europe)
namestreetfighteralpha3	Street Fighter Alpha 3 (Europe)
namestreetfighteriii3rdstrike	Street Fighter III - 3rd Strike (Europe)
namestreetfighteriii3rdstrikefightforthefuture	Street Fighter III - 3rd Strike - Fight for the Future (Japan)
namestreetfighteriiidoubleimpact	Street Fighter III - Double Impact (Europe)
namestreetfighteriiiwimpact	Street Fighter III - W Impact (Japan)
namestreetfighterzero3saikyoryudojo	Street Fighter Zero 3 - Saikyo-ryu Dojo (Japan)
namestreetfighterzero3saikyoryudojoformatchingservice	Street Fighter Zero 3 - Saikyo-ryu Dojo for Matching Service (Japan)
namestrikerpro2000	Striker Pro 2000 (USA)
namestuntgp	Stunt GP (Europe) (En,Fr,De,Es,It,Nl,Sv)
namestupidinvaders	Stupid Invaders (Europe) (En,Fr,De,It) (Disc 1)
namesuigetsumayoigokoro	Suigetsu - Mayoigokoro (Japan) (Disc 1)
namesuika	Suika (Japan)
namesunriseeiyuutan	Sunrise Eiyuutan (Japan)
namesupereurosoccer2000	Super Euro Soccer 2000 (Japan)
namesupermagneticneo	Super Magnetic Neo (Europe) (En,Fr,De)
namesupermagneticniuniu	Super Magnetic Niuniu (Japan)
namesupermagneticniuniupromotiondisc	Super Magnetic Niuniu - Promotion Disc (Japan)
namesuperproducersmezaseshowbizkai	Super Producers - Mezase Show Biz Kai (Japan)
namesuperpuzzlefighteriixformatchingservice	Super Puzzle Fighter II X for Matching Service (Japan)
namesuperrobottaisenalpha	Super Robot Taisen Alpha (Japan)
namesuperrunabout	Super Runabout (Japan)
namesuperrunaboutsanfranciscoedition	Super Runabout - San Francisco Edition (Europe)
namesuperspeedracing	Super Speed Racing (Japan)
namesuperstreetfighteriixformatchingservice	Super Street Fighter II X for Matching Service (Japan)
namesurfrocketracers	Surf Rocket Racers (Europe)
namesuzukialstareextremeracing	Suzuki Alstare - Extreme Racing (Europe) (En,Fr,De,Es,It)
namesweetseason	Sweet Season (Japan)
nameswordoftheberserkgutsrage	Sword of the Berserk - Guts' Rage (Europe)
namesydney2000	Sydney 2000 (Australia)
nametaisennetgimmickcapcompsikyoallstars	Taisen Net Gimmick - Capcom & Psikyo All Stars (Japan)
nametakonomarine	Tako no Marine (Japan)
nametamakyuu	Tamakyuu (Japan)
nametanakatorahikonoultraryuushougiibishaanagumahen	Tanaka Torahiko no Ultra-ryuu Shougi - Ibisha Anaguma-hen (Japan)
nametanteishinshidash	Tantei Shinshi Dash! (Japan)
nametaxi2lejeu	Taxi 2 - Le Jeu (France)
nametechromancer	Tech Romancer (Europe)
nameteeoff	Tee Off (Europe)
nametennis2k2	Tennis 2K2 (USA) (En,Ja,Fr,De,Es) (Rev A)
nametenohiraotaiyouni	Tenohira o, Taiyou ni (Japan)
nametentama1stsunnyside	Tentama - 1st Sunny Side (Japan)
nametestdrive6	Test Drive 6 (USA)
nametestdrivelemans	Test Drive Le Mans (USA) (En,Fr,Es)
nametestdrivevrally	Test Drive V-Rally (USA) (En,Fr,De)
nametetris4d	Tetris 4D (Japan)
nametimestalkers	Time Stalkers (Europe) (En,Fr,De,Es)
nametnnmotorsportshardcoreheat	TNN Motorsports Hardcore Heat (USA)
nametokusatsuboukenkatsugekisuperheroretsuden	Tokusatsu Bouken Katsugeki Super Hero Retsuden (Japan)
nametokyobusguide	Tokyo Bus Guide (Japan)
nametokyobusguidebijinbusguidetenjoudisc	Tokyo Bus Guide - Bijin Bus Guide Tenjou Disc (Japan)
nametokyohighwaychallenge	Tokyo Highway Challenge (Europe)
nametokyohighwaychallenge2	Tokyo Highway Challenge 2 (Europe)
nametokyoxtremeracer	Tokyo Xtreme Racer (USA)
nametokyoxtremeracer2	Tokyo Xtreme Racer 2 (USA)
nametombraiderchronicles	Tomb Raider Chronicles (Europe)
nametombraiderchronicleslaleggendadilaracroft	Tomb Raider Chronicles - La Leggenda di Lara Croft (Italy)
nametombraiderdiechronik	Tomb Raider - Die Chronik (Germany)
nametombraiderivthelastrevelation	Tomb Raider IV - The Last Revelation (Germany)
nametombraiderlarevelationfinale	Tomb Raider - La Revelation Finale (France)
nametombraidersurlestracesdelaracroft	Tomb Raider - Sur les Traces de Lara Croft (France)
nametombraiderthelastrevelation	Tomb Raider - The Last Revelation (Europe)
nametomclancysrainbowsixincleaglewatchmissions	Tom Clancy's Rainbow Six incl. Eagle Watch Missions (Europe)
nametomclancysrainbowsixroguespearmissionpackurbanoperations	Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations (Europe)
nametomclancysrainbowsixwitheaglewatchmissions	Tom Clancy's Rainbow Six with Eagle Watch Missions (USA)
nametonyhawksproskater	Tony Hawk's Pro Skater (USA)
nametonyhawksproskater2	Tony Hawk's Pro Skater 2 (Europe)
nametonyhawksskateboarding	Tony Hawk's Skateboarding (Europe)
nametotsugekiteketeketoyranger	Totsugeki! Teketeke!! Toy Ranger (Japan) (En,Ja,Fr,Es)
nametoycommander	Toy Commander (Europe) (En,Fr,De,Es)
nametoyracer	Toy Racer (Europe) (En,Fr,De,Es)
nametreasurestrike	Treasure Strike (Japan)
nametrickstyle	TrickStyle (Europe) (En,Fr,De,Es,It)
nametricolorecrise	Tricolore Crise (Japan)
nametricolorecriseartpalette	Tricolore Crise - Art Palette (Japan)
nametriggerheartexelica	Triggerheart Exelica (Japan)
nametrizeal	Trizeal (Japan)
nametsukiwahigashinihiwanishinioperationsanctuary	Tsuki wa Higashi ni Hi wa Nishi ni - Operation Sanctuary (Japan)
nametsuushintaisenlogicbattledaisessen	Tsuushin Taisen Logic Battle - Daisessen (Japan)
nametwinklestarsprites	Twinkle Star Sprites (Japan) (En,Ja,Es)
nametypingofthedate	Typing of the Date (Japan)
nametypingofthedeadthe	Typing of the Dead, The (Japan)
nameuefadreamsoccer	UEFA Dream Soccer (Europe) (En,Fr,De,Es)
nameuefastriker	UEFA Striker (Europe) (En,Fr,De,Es,It,Nl)
nameultimatefightingchampionship	Ultimate Fighting Championship (Europe)
nameundercoverad2025kei	UnderCover AD2025 Kei (Japan)
nameunderdefeat	Under Defeat (Japan)
nameunrealtournament	Unreal Tournament (Europe)
nameurbanchaos	Urban Chaos (Europe) (En,Fr)
nameusshenmue	US Shenmue (Japan) (En,Ja) (Disc 1)
nameutautumblingdice	Utau - Tumbling Dice (Japan)
namevampirechronicleformatchingservice	Vampire Chronicle for Matching Service (Japan)
namevanishingpoint	Vanishing Point (Europe) (En,Fr,De,Es,It)
namevermiliondesert	Vermilion Desert (Japan)
namevigilante82ndbattle	Vigilante 8 - 2nd Battle (Japan)
namevigilante82ndoffense	Vigilante 8 - 2nd Offense (Europe)
namevirtuaathlete2000	Virtua Athlete 2000 (USA) (En,Fr,De,Es)
namevirtuaathlete2k	Virtua Athlete 2K (Europe) (En,Fr,De,Es)
namevirtuacop2	Virtua Cop 2 (Japan)
namevirtuafighter3tb	Virtua Fighter 3tb (Europe)
namevirtuafighter4passportvfnet	Virtua Fighter 4 Passport - VF.NET (Japan)
namevirtuafighterhistoryvf4	Virtua Fighter History-VF4 (Japan) (Alt)
namevirtuastriker2	Virtua Striker 2 (USA) (En,Ja,De,Es)
namevirtuastriker2ver20001	Virtua Striker 2 Ver. 2000.1 (Europe) (Beta)
namevirtuatennis	Virtua Tennis (USA)
namevirtuatennis2segaprofessionaltennis	Virtua Tennis 2 - Sega Professional Tennis (Europe) (En,Ja,Fr,De,Es)
namevirtuatennissegaprofessionaltennis	Virtua Tennis - Sega Professional Tennis (Europe) (Beta)
namevisualpark	Visual Park (Japan)
namevrally2expertedition	V-Rally 2 - Expert Edition (Europe) (En,Fr,De)
namewackyraces	Wacky Races (Europe) (En,Fr,De,Es,It,Nl)
namewaltdisneyworldquestmagicalracingtour	Walt Disney World Quest - Magical Racing Tour (Europe) (En,Fr,De,Es,It)
nameweaknessherotoraumandc	Weakness Hero Torauman DC (Japan) (Game Disc)
namewebbrowser	Web Browser (USA)
namewebbrowser20	Web Browser 2.0 (USA)
namewebbrowser20withseganet	Web Browser 2.0 with SegaNet (USA)
namewebbrowser262	Web Browser 2.62 (USA)
namewebmysteryyochimuomiruneko	Web Mystery - Yochimu o Miru Neko (Japan) (Disc 1)
namewetrix	Wetrix+ (Europe) (En,Fr,De)
namewhatsshenmueyukawa	What's Shenmue - Yukawa (Moto) Senmu o Sagase (Japan)
namewhowantstobeamillionaire	Who Wants to Be a Millionaire (Europe)
namewhowantstobeatupamillionaire	Who Wants to Beat Up a Millionaire (USA)
namewildmetal	Wild Metal (Europe) (En,Fr,De,Es,It,Pt)
namewindabreathofheart	Wind - A Breath of Heart (Japan)
namewindandwaterpuzzlebattles	Wind and Water - Puzzle Battles (Europe) (En,Ja)
namewinningpost4program2000	Winning Post 4 - Program 2000 (Japan)
nameworldneverland2plusthewakticrepublicofpluto	World Neverland 2 Plus - The Waktic Republic of Pluto (Japan)
nameworldneverlandplustheolerudkingdomstories	World Neverland Plus - The Olerud Kingdom Stories (Japan)
nameworldseriesbaseball2k1	World Series Baseball 2K1 (Japan)
nameworldseriesbaseball2k2	World Series Baseball 2K2 (Japan)
namewormsarmageddon	Worms Armageddon (Europe) (En,Fr,De,Nl,Sv,No,Da)
namewormsworldparty	Worms World Party (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)
namewwfattitude	WWF Attitude (Germany)
namewwfroyalrumble	WWF Royal Rumble (Europe)
namexenocrisis	Xeno Crisis (USA, Japan) (En,Ja,Fr,De,Es,It,Nl,Pt)
namextremesports	Xtreme Sports (USA)
nameyoshianookadenekoronde	Yoshia no Oka de Nekoronde... (Japan)
nameyukawamotosenmunootakarasagashi	Yukawa Moto Senmu no Otakara Sagashi (Japan)
nameyukigatari	Yukigatari (Japan)
nameyumebaken99internet	Yume Baken '99 - Internet (Japan)
nameyumenotsubasafateofheart	Yume no Tsubasa - Fate of Heart (Japan)
nameyusuzukigameworksvol1	Yu Suzuki Game Works Vol. 1 (Japan)
nameyuukyuugensoukyoku3perpetualblue	Yuukyuu Gensoukyoku 3 - Perpetual Blue (Japan)
namezerogunner2	Zero Gunner 2 (Japan)
namezombierevenge	Zombie Revenge (Europe) (En,Fr,De,Es)
namezusarvasar	Zusar Vasar (Japan) (En,Ja)
ngdtdc300j	Last Hope (Europe)
pccax10001	Checkicco no Miru CD (Japan)
picl7501	Heartbreak Diary (Japan)
pt45002d18	Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations (Germany)
rdxlejp	Redux - Dark Matters (Europe)
rdxrejp	Redux - Dark Matters (Europe)
rrrrdx	Rush Rush Rally Racing (Europe)
rrrrre	Rush Rush Rally Racing (Europe)
sclx2004	09 Chairs (Japan)
sclx20048848	09 Chairs (Japan)
sdc00000	Generator Vol. 1 (USA)
sdc51014	Sonic Adventure - Limited Edition (USA)
t10001d50	MTV Sports - Skateboarding featuring Andy Macdonald (Europe)
t10003d50	WWF Royal Rumble (Europe)
t10003n	Evil Dead - Hail to the King (USA)
t10004n	MTV Sports - Skateboarding featuring Andy Macdonald (USA)
t10005d05	Evil Dead - Hail to the King (Europe)
t10005d80	Evil Dead - Hail to the King (France)
t10005d83	Evil Dead - Hail to the King (Europe)
t10005n	WWF Royal Rumble (USA)
t10301m	Jinsei Game for Dreamcast (Japan)
t11002n	Maximum Pool (USA)
t11008n	Hoyle Casino (USA)
t11011n	Who Wants to Beat Up a Millionaire (USA)
t1101m	Psychic Force 2012 (Japan)
t1102m	Densha de Go! 2 - Kousoku-hen 3000 Bandai (Japan)
t1201m	Power Stone (Japan)
t1201n	Power Stone (USA)
t1202m	Marvel vs. Capcom - Clash of Super Heroes (Japan)
t1202n	Marvel vs. Capcom - Clash of Super Heroes (USA)
t1203m	Street Fighter Zero 3 - Saikyo-ryu Dojo (Japan)
t1203n	Street Fighter Alpha 3 (USA)
t1204m	Star Gladiator 2 - Nightmare of Bilstein (Japan)
t1204n	Resident Evil - Code - Veronica (USA) (Disc 1)
t1204n0	Resident Evil - Code - Veronica (USA) (Disc 1)
t1204n1	Resident Evil - Code - Veronica (USA) (Disc 2)
t1205m	Jojo no Kimyou na Bouken - Mirai e no Isan (Japan)
t1205n	Resident Evil 2 (USA) (Disc 1)
t1205n0	Resident Evil 2 (USA) (Disc 1)
t1205n1	Resident Evil 2 (USA) (Disc 2)
t1206m	Choukou Senki Kikaioh (Japan)
t1206n	JoJo's Bizarre Adventure (USA)
t1207m	Biohazard - Code - Veronica (Japan) (Disc 1)
t1207m0	Biohazard - Code - Veronica (Japan) (Disc 1)
t1207m1	Biohazard - Code - Veronica (Japan) (Disc 2)
t1207n	Plasma Sword - Nightmare of Bilstein (USA)
t1208m	GigaWing (Japan)
t1208n	Tech Romancer (USA)
t1209m	Street Fighter III - 3rd Strike - Fight for the Future (Japan)
t1209n	GigaWing (USA)
t1210m	Biohazard - Code - Veronica (Japan) (Disc 1) (Genteiban)
t1210m0	Biohazard - Code - Veronica (Japan) (Disc 1) (Genteiban)
t1210m1	Biohazard - Code - Veronica (Japan) (Disc 2) (Genteiban)
t1210n	Street Fighter III - Double Impact (USA)
t1211m	Street Fighter III - W Impact (Japan)
t1211n	Power Stone 2 (USA)
t1212m	GaiaMaster - Kessen! Seiki-ou Densetsu (Japan)
t1212n	Marvel vs. Capcom 2 (USA)
t1213m	Gunbird 2 (Japan)
t1213n	Street Fighter III - 3rd Strike (USA)
t1214m	Biohazard - Code - Veronica - Trial Edition (Japan)
t1214m0	Biohazard 2 - Value Plus (Japan) (Disc 1)
t1214m1	Biohazard 2 - Value Plus (Japan) (Disc 2)
t1214n	Gunbird 2 (USA)
t1215m	Marvel vs. Capcom 2 - New Age of Heroes (Japan)
t1215n	Cannon Spike (USA)
t1216m	Spawn - In the Demon's Hand (Japan)
t1216n	Spawn - In the Demon's Hand (USA)
t1217m	Capcom vs. SNK - Millennium Fight 2000 (Japan)
t1217n	Dino Crisis (USA)
t1218m	Power Stone 2 (Japan)
t1218n	Capcom vs. SNK (USA)
t1219m	Gunspike (Japan)
t1219n	Project Justice (USA)
t1220m	Dino Crisis (Japan)
t1220n	Resident Evil 3 - Nemesis (USA)
t1221m	Moero! Justice Gakuen (Japan)
t1221n	Mars Matrix (USA)
t1222m	Biohazard 3 - Last Escape (Japan)
t1222n	GigaWing 2 (USA)
t1223m	Eldorado Gate Dai-1-kan (Japan)
t1223n	Heavy Metal - Geomatrix (USA)
t1224m	Eldorado Gate Dai-2-kan (Japan)
t1225m	Eldorado Gate Dai-3-kan (Japan)
t1226m	Eldorado Gate Dai-4-kan (Japan)
t1227m	Eldorado Gate Dai-5-kan (Japan)
t1228m	Eldorado Gate Dai-6-kan (Japan)
t1229m	Eldorado Gate Dai-7-kan (Japan)
t1230m	Street Fighter Zero 3 - Saikyo-ryu Dojo for Matching Service (Japan)
t1231m	Jojo no Kimyou na Bouken - Mirai e no Isan for Matching Service (Japan)
t1232m	Choukou Senki Kikaioh for Matching Service (Japan)
t1233m	Tomb Raider IV - The Last Revelation (Japan)
t1234m	Net de Tennis (Japan)
t1235m	Vampire Chronicle for Matching Service (Japan)
t1236m	Super Street Fighter II X for Matching Service (Japan)
t1237m	Sydney 2000 (Japan)
t1238m	Mars Matrix (Japan)
t1239m	GigaWing 2 (Japan)
t1240m	Biohazard - Code - Veronica - Kanzenban (Japan) (Disc 1)
t1240m0	Biohazard - Code - Veronica - Kanzenban (Japan) (Disc 1)
t1240m1	Biohazard - Code - Veronica - Kanzenban (Japan) (Disc 2)
t1241m	Ultimate Fighting Championship (Japan)
t1243m	Bounty Hunter Sara - Holy Mountain no Teiou (Japan)
t1246m	Heavy Metal - Geomatrix (Japan)
t1247m	Capcom vs. SNK - Millennium Fight 2000 Pro (Japan)
t1248m	Taisen Net Gimmick - Capcom & Psikyo All Stars (Japan)
t1249m	Capcom vs. SNK 2 - Millionaire Fighting 2001 (Japan)
t12501d50	MDK2 (Europe) (En,Fr,De,Es,It)
t12502d83	Caesars Palace 2000 - Millennium Gold Edition (Europe)
t12502n	MDK2 (USA)
t12503d50	Dragons Blood (Europe) (En,Fr,De)
t12503n	Incoming (USA)
t12504n	Caesars Palace 2000 - Millennium Gold Edition (USA)
t1250m	Super Puzzle Fighter II X for Matching Service (Japan)
t12511n	Super Runabout - San Francisco Edition (USA)
t13001d05	Blue Stinger (Europe)
t13001d09	Blue Stinger (France)
t13001d18	Blue Stinger (Germany)
t13001d58	Blue Stinger (Europe)
t13001n	Blue Stinger (USA)
t13002d50	Vigilante 8 - 2nd Offense (Europe)
t13002n	Vigilante 8 - 2nd Offense (USA)
t13003d05	Disney-Pixar Toy Story 2 - Buzz Lightyear to the Rescue! (Europe)
t13003d09	Disney-Pixar Toy Story 2 - Buzz l'Eclair a la Rescousse ! (France)
t13003d18	Disney-Pixar Toy Story 2 - Buzz Lightyear eilt zur Hilfe! (Germany)
t13003n	Disney-Pixar Toy Story 2 - Buzz Lightyear to the Rescue! (USA)
t13004n	Cyber Troopers - Virtual-On - Oratorio Tangram (USA)
t13005d05	Disney-Pixar Buzz Lightyear of Star Command (Europe)
t13005d09	Disney-Pixar Les Aventures de Buzz L'Eclair (France)
t13005d18	Disney-Pixar Captain Buzz Lightyear - Star Command (Germany)
t13005n	Mat Hoffman's Pro BMX (USA)
t13006d50	Star Wars - Episode I - Racer (Europe)
t13006n	Tony Hawk's Pro Skater 2 (USA)
t13007n	Disney-Pixar Buzz Lightyear of Star Command (USA)
t13008d05	Tony Hawk's Pro Skater 2 (Europe)
t13008d18	Tony Hawk's Pro Skater 2 (Germany)
t13008n	Spider-Man (USA)
t13010d18	Star Wars - Demolition (Europe)
t13010d60	Star Wars - Demolition (Europe)
t13011d50	Spider-Man (Europe)
t1301m	Revive... - Sosei (Japan)
t13301m	Gundam Side Story 0079 - Rise from the Ashes (Japan)
t13301n	Gundam Side Story 0079 - Rise from the Ashes (USA)
t13303m	Gundam Side Story 0079 - Rise from the Ashes - Special Edition (Japan)
t13304m	Gundam Battle Online (Japan)
t13305m	Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu (Japan) (Disc 1) (Earth Federation Disc)
t13305m0	Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu (Japan) (Disc 1) (Earth Federation Disc)
t13305m1	Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu (Japan) (Disc 2) (Zeon Disc)
t13306m	Kidou Senshi Gundam - Renpou vs. Zeon & DX (Japan) (Disc 1) (Kidou Senshi Gundam - Renpou vs. Zeon)
t13306m0	Kidou Senshi Gundam - Renpou vs. Zeon & DX (Japan) (Disc 1) (Kidou Senshi Gundam - Renpou vs. Zeon)
t13306m1	Kidou Senshi Gundam - Renpou vs. Zeon & DX (Japan) (Disc 2) (Kidou Senshi Gundam - Renpou vs. Zeon DX)
t13701n	TNN Motorsports Hardcore Heat (USA)
t1401d50	Soulcalibur (Europe) (En,Fr,De,Es)
t1401m	Soulcalibur (Japan)
t1401n	Soulcalibur (USA)
t1402m	Mr. Driller (Japan)
t1402n	Mr. Driller (USA)
t1403n	Namco Museum (USA)
t1404n	Ms. Pac-Man Maze Madness (USA)
t14301m	Kita e. White Illumination (Japan)
t14302m	Elemental Gimmick Gear (Japan)
t14303m	Super Producers - Mezase Show Biz Kai (Japan)
t14304m	Rune Jade (Japan)
t14305m	Denpa Shounen-teki Kenshou Seikatsu Soft - Nasubi no Heya (Japan)
t14306m	Kita e. Photo Memories (Japan)
